timestamp,btc_price,target_price,hma20,hma50,adx,signal_code,decision_text,mean_ndi,mean_pdi,ndi_slope,pdi_slope,ndi_rising,pdi_rising,ndipdi,score,ema_dir,is_bear
2026-05-05 09:56:58,80283.0,,,,20.77,0,📊 市場狀態: 無信號,16.422,28.439,0.439,-0.794,1,0,-12.017,0.537,0,0
2026-05-05 09:58:05,80300.0,,,,20.69,0,📊 市場狀態: 無信號,16.661,28.261,0.677,-0.972,1,0,-11.6,0.5286,0,0
2026-05-05 09:59:12,80294.0,,,,20.67,0,📊 市場狀態: 無信號,16.735,28.202,0.751,-1.03,1,0,-11.467,0.5248,0,0
2026-05-05 10:00:19,80298.0,,,,20.89,0,📊 市場狀態: 無信號,17.174,27.813,0.446,-0.371,1,1,-10.638,0.4833,0,0
2026-05-05 10:01:25,80282.0,,,,20.56,0,📊 市場狀態: 無信號,19.332,26.773,2.604,-1.411,1,0,-7.44,0.4286,0,0
2026-05-05 10:02:33,80290.0,,,,20.58,0,📊 市場狀態: 無信號,19.2,26.694,2.471,-1.49,1,0,-7.494,0.4311,0,0
2026-05-05 10:03:40,80335.0,,,,20.86,0,📊 市場狀態: 無信號,18.199,27.436,1.47,-0.748,1,0,-9.237,0.4591,0,0
2026-05-05 10:04:49,80454.0,,,,22.25,0,📊 市場狀態: 無信號,13.87,34.771,-2.858,6.588,0,1,-20.901,0.6561,0,0
2026-05-05 10:05:56,80458.0,,,,23.98,0,📊 市場狀態: 無信號,13.059,34.55,-0.611,-1.228,0,0,-21.491,0.6484,1,0
2026-05-05 10:07:03,80410.0,,,,23.98,0,📊 市場狀態: 無信號,12.825,33.922,-0.845,-1.857,0,0,-21.097,0.6427,1,0
2026-05-05 10:08:10,80395.0,,,,23.98,0,📊 市場狀態: 無信號,12.557,33.3,-1.114,-2.478,0,0,-20.744,0.6388,1,0
